id,airport_from,airport_to,date
47933,MMMX,EDMQ,2016-01-27 23:19:24
47934,MMMX,1TN7,2012-02-07 12:55:48
47935,MMMX,KJKJ,2010-04-25 16:49:24
47936,MMMX,NV54,2009-01-01 01:14:06
47937,MMMX,27IN,2011-05-31 08:35:38
47938,MMMX,62TS,2009-11-21 08:21:09
47939,MMMX,K1H2,2012-09-22 14:04:28
47940,MMMX,RKND,2017-08-25 13:17:14
47941,MMMX,FR-0290,2016-01-29 20:07:03
47942,MMMX,CTA4,2010-11-23 20:09:50
47943,MMMX,HLAM,2017-02-04 21:12:23
47944,MMMX,KSRR,2015-09-05 22:12:42
47945,MMMX,2MI1,2010-05-09 17:40:53
47946,MMMX,TX13,2013-05-30 20:44:31
47947,MMMX,AR-0471,2011-02-28 13:30:03
47948,MMMX,KCXP,2015-05-08 21:47:04
47949,MMMX,1TS4,2016-07-27 04:58:46
47950,MMMX,SNOQ,2017-08-30 18:31:11
47951,MMMX,K04M,2017-12-22 14:18:37
47952,MMMX,EDNP,2012-12-23 22:20:54
47953,MMMX,SNHZ,2014-10-21 10:24:23
47954,MMMX,GULB,2016-10-14 21:45:05
47955,MMMX,AR-0401,2011-11-12 06:16:00
47956,MMMX,00AK,2009-10-07 13:57:14
47957,MMMX,SJRR,2010-06-09 09:54:50
47958,MMMX,KVDF,2015-05-04 12:54:11
47959,MMMX,CTS2,2011-08-27 20:11:46
47960,MMMX,SDFD,2017-06-05 07:16:38
47961,MMMX,IA15,2011-06-28 05:23:01
47962,MMMX,KR-0006,2013-02-11 17:24:34
47963,MMMX,TA06,2017-11-04 23:45:30
47964,MMMX,CPT9,2009-08-20 22:05:29
47965,MMMX,DN50,2009-07-15 19:50:42
47966,MMMX,RP14,2011-01-13 00:41:54
47967,MMMX,US-0084,2011-11-04 07:13:23
47968,MMMX,CFG5,2013-08-17 19:15:21
47969,MMMX,9F5,2016-06-09 13:26:47
47970,MMMX,38CA,2013-09-22 00:26:11
47971,MMMX,LFAR,2009-07-28 22:29:58
47972,MMMX,6B0,2011-12-07 07:03:27
47973,MMMX,SHPT,2011-02-28 07:59:10
47974,MMMX,MN18,2017-06-09 18:05:28
47975,MMMX,SWSM,2010-01-06 07:46:55
47976,MMMX,SK-452,2016-05-22 12:40:28
47977,MMMX,PS17,2010-05-06 22:12:00
47978,MMMX,RU-0111,2013-08-25 07:07:41
47979,MMMX,MS32,2014-01-09 01:22:48
47980,MMMX,MX-0260,2015-07-02 09:59:09
47981,MMMX,SK-037,2011-09-28 18:14:13
47982,MMMX,4GA1,2014-08-15 14:27:33
47983,MMMX,DIAO,2014-02-11 14:18:14
47984,MMMX,AYVA,2015-04-19 01:44:25
47985,MMMX,MX-0783,2012-11-14 12:13:55
47986,MMMX,AL19,2009-12-11 07:46:02
47987,MMMX,KUVA,2013-10-11 22:19:16
47988,MMMX,CA-0152,2013-01-02 04:22:06
47989,MMMX,KF68,2011-10-22 10:21:56
47990,MMMX,SN47,2012-03-01 15:55:33
47991,MMMX,SDVG,2009-08-14 23:57:33
47992,MMMX,MA65,2013-07-27 12:12:57
47993,MMMX,LFEA,2009-01-06 20:52:10
47994,MMMX,OH17,2011-09-12 10:13:42
47995,MMMX,4XA4,2017-03-30 20:33:48
47996,MMMX,MX-0252,2009-04-07 18:52:15
47997,MMMX,LIPH,2014-12-29 00:13:00
47998,MMMX,KY14,2012-10-09 06:28:20
47999,MMMX,CA-0453,2012-05-16 06:01:57
48000,MMMX,K7S0,2009-11-13 14:17:04
48001,MMMX,CKM5,2016-09-29 04:29:51
48002,MMMX,SK-100,2014-06-03 08:48:57
48003,MMMX,ULNM,2010-04-20 06:24:49
48004,MMMX,CYVC,2014-03-08 15:15:50
48005,MMMX,SC34,2009-11-04 18:19:08
48006,MMMX,MX-0329,2012-12-14 08:00:36
48007,MMMX,PT-0043,2017-01-05 14:35:26
48008,MMMX,K2F5,2010-07-28 07:26:29
48009,FR-0294,CYPN,2016-05-30 11:27:51
48010,FR-0294,KOL,2012-01-13 05:33:55
48011,FR-0294,IT-0445,2016-04-27 21:37:50
48012,FR-0294,U92,2012-05-18 07:52:10
48013,FR-0294,1Y9,2010-07-03 08:09:10
48014,FR-0294,7LS6,2016-09-05 13:48:40
48015,FR-0294,AR-0049,2012-12-29 05:00:16
48016,FR-0294,BR-0110,2015-01-20 07:41:17
48017,UAFL,TS54,2015-09-18 20:42:30
48018,UAFL,KMVE,2014-03-23 18:38:54
48019,UAFL,KP-0037,2009-10-29 17:22:54
48020,UAFL,SVOE,2015-06-23 11:38:56
48021,UAFL,MN57,2012-09-12 19:42:49
48022,UAFL,KHOE,2012-03-23 16:33:04
48023,UAFL,24MU,2014-06-01 06:27:17
48024,UAFL,PALG,2014-09-10 19:23:16
48025,UAFL,PS75,2017-09-16 19:59:23
48026,UAFL,ORWH,2014-07-09 18:30:01
48027,UAFL,KVQQ,2011-06-22 06:06:51
48028,UAFL,DBK,2015-04-22 05:53:05
48029,UAFL,CFF7,2010-03-01 09:51:50
48030,UAFL,CT21,2016-01-05 09:24:25
48031,UAFL,CFC9,2014-03-19 22:36:13
48032,UAFL,K07F,2016-02-09 22:00:46
48033,UAFL,57XS,2010-01-29 03:21:25
48034,UAFL,MX-0010,2009-03-25 13:46:46
48035,UAFL,3CA9,2013-03-02 04:57:39
48036,UAFL,NK39,2011-03-29 18:03:03
48037,UAFL,MX-0045,2013-07-20 18:31:31
48038,UAFL,SUDU,2017-07-03 05:15:26
48039,UAFL,4WN5,2016-06-22 04:08:57
48040,UAFL,OH20,2016-12-04 16:49:58
48041,CYOY,57TA,2012-09-30 23:31:36
48042,CYOY,IS12,2010-09-13 04:32:34
48043,60KY,OH84,2017-08-01 21:01:56
48044,60KY,UAUT,2015-09-02 12:56:00
48045,LLRD,SMCI,2012-01-17 22:29:17
48046,LLRD,TE59,2014-04-05 13:43:22
48047,LLRD,RKNR,2010-07-26 23:44:22
48048,LLRD,EKTD,2010-03-07 16:10:53
48049,LLRD,OMAF,2015-10-03 09:33:48
48050,LLRD,IQ-0025,2011-09-23 22:19:04
48051,LLRD,TA40,2017-09-13 03:08:36
48052,LLRD,UUOO,2014-07-19 14:01:06
48053,LLRD,IT-0334,2016-07-02 20:47:31
48054,LLRD,OIMB,2012-09-05 15:54:32
48055,LLRD,SPBR,2014-01-11 09:00:30
48056,LLRD,IN-0039,2017-06-16 18:28:15
48057,LLRD,SVCU,2016-01-11 13:26:18
48058,LLRD,KL22,2010-03-07 04:54:52
48059,LLRD,CZ-0011,2012-02-23 02:48:17
48060,LLRD,KR-0718,2010-04-05 08:10:25
48061,LLRD,FR-0328,2013-08-12 14:46:16
48062,LLRD,NZPP,2014-03-06 00:34:13
48063,LLRD,PT-0007,2012-11-13 07:16:14
48064,LLRD,AEK,2017-11-20 02:57:29
48065,LLRD,RK1P,2010-11-10 00:16:04
48066,LLRD,5CL6,2009-05-01 02:11:45
48067,LLRD,SK-010,2015-04-12 22:27:58
48068,LLRD,EBLB,2014-02-22 13:24:24
48069,LLRD,EGDA,2017-11-05 23:43:23
48070,LLRD,LL34,2010-04-01 23:15:48
48071,LLRD,04KY,2012-11-04 20:34:38
48072,LLRD,EBDR,2009-11-29 09:29:02
48073,LLRD,CZJ,2009-07-07 05:46:03
48074,LLRD,2FD0,2017-04-13 00:28:23
48075,LLRD,0NC0,2017-07-30 10:18:56
48076,LLRD,KMYZ,2015-01-31 04:08:46
48077,LLRD,LS48,2011-09-24 07:57:22
48078,LLRD,CAJ4,2016-11-08 13:18:15
48079,LLRD,RPVS,2016-01-19 20:40:14
48080,LLRD,07XS,2011-05-08 22:24:20
48081,LLRD,EGNG,2012-11-23 08:33:49
48082,LLRD,IT-0264,2012-04-27 06:54:01
48083,LLRD,OAOG,2017-02-02 06:09:32
48084,LLRD,LL47,2009-10-03 01:58:24
48085,LLRD,LSPA,2015-12-16 21:04:44
48086,LLRD,AA04,2010-12-06 01:53:01
48087,LLRD,0KY8,2011-05-03 15:16:50
48088,LLRD,OP13,2014-04-17 02:45:02
48089,LLRD,K9S4,2011-03-02 13:23:53
48090,AR-0213,US-0164,2013-11-10 16:03:39
48091,AR-0213,74MN,2012-09-13 01:21:40
48092,AR-0213,AR-0603,2009-08-17 06:51:09
48093,AR-0213,7NY1,2012-11-05 11:11:18
48094,AR-0213,2MU9,2015-07-29 17:04:30
48095,AR-0213,SAOC,2017-01-23 06:07:07
48096,AR-0213,NM68,2011-06-12 04:26:38
48097,MX-0193,RK6G,2009-02-23 07:20:59
48098,MX-0193,68TE,2013-06-25 05:01:41
48099,MX-0193,KTRX,2011-04-24 11:56:54
48100,MX-0193,CSM8,2017-08-18 09:36:57
48101,MX-0193,FWKI,2012-08-05 07:33:16
48102,SK-274,FZGY,2017-01-13 22:28:51
48103,SK-274,US-0551,2017-07-07 20:26:19
48104,SK-274,MX-0472,2016-01-27 05:59:23
48105,SK-274,KH05,2009-03-03 21:50:31
48106,SK-274,KALO,2012-09-11 10:16:32
48107,SK-274,EGYD,2017-04-10 12:42:54
48108,SK-274,PN77,2011-10-08 16:47:47
48109,SK-274,US-0134,2013-08-23 15:02:48
48110,SK-274,FR-0370,2014-10-28 04:10:14
48111,SK-274,NVVK,2014-12-14 06:42:40
48112,RPNS,PT-0002,2012-07-06 05:09:35
48113,RPNS,4CO0,2017-08-07 02:55:28
48114,RPNS,CA-0531,2015-04-07 15:41:36
48115,RPNS,GB-0076,2011-07-19 00:26:30
48116,RPNS,MX-0314,2012-08-31 14:43:38
48117,RPNS,IT-0352,2012-12-06 01:18:15
48118,RPNS,2KY3,2010-04-26 18:56:31
48119,EPWR,CHH2,2013-08-11 15:08:53
48120,EPWR,KNXP,2009-02-17 15:06:13
48121,EPWR,8II2,2013-12-06 07:41:39
48122,EPWR,MX-0561,2015-05-08 01:23:03
48123,EPWR,29MT,2009-09-22 05:20:17
48124,EPWR,RK9K,2015-01-08 22:37:57
48125,EPWR,LFQE,2010-07-01 04:34:34
48126,EPWR,KOXI,2009-10-03 09:32:55
48127,EPWR,IA23,2013-05-28 17:33:21
48128,EPWR,KAGZ,2017-10-08 00:15:39
48129,EPWR,DE-0144,2012-10-06 07:42:46
48130,EPWR,4OH9,2015-10-09 19:32:42
48131,EPWR,MX-0384,2014-11-26 16:42:00
48132,EPWR,TLPC,2011-10-01 05:27:26
48133,EPWR,MYLS,2014-05-13 07:23:57
48134,EPWR,NE05,2015-06-19 00:07:46
48135,EPWR,KTDF,2010-07-11 16:54:16
48136,EPWR,HATP,2011-01-18 11:26:07
48137,EPWR,MI08,2016-02-23 03:49:06
48138,EPWR,CO56,2017-02-18 06:02:28
48139,EPWR,SEPC,2013-01-08 07:01:28
48140,EPWR,FD95,2014-09-01 14:37:35
48141,EPWR,TUJ,2011-12-31 15:35:43
48142,EPWR,CA-0554,2014-06-23 21:35:29
48143,EPWR,SVFG,2013-05-02 02:56:43
48144,EPWR,PACX,2016-03-16 20:34:31
48145,EPWR,TS23,2017-01-23 15:40:56
48146,EPWR,91MN,2014-05-04 07:05:47
48147,EPWR,3NC6,2014-07-09 00:10:35
48148,EPWR,US-0660,2010-08-29 04:31:31
48149,EPWR,AU-0083,2016-08-05 15:26:00
48150,EPWR,AR-0448,2017-12-26 09:07:37
48151,EPWR,KDRO,2010-06-13 06:54:06
48152,EPWR,CYOP,2015-05-09 21:53:00
48153,EPWR,IT-0121,2011-08-29 05:07:02
48154,EPWR,LILE,2010-02-17 09:23:04
48155,EPWR,FAHS,2017-06-28 08:53:43
48156,EPWR,2OA5,2013-03-14 10:33:45
48157,EPWR,SCRF,2016-08-24 12:08:53
48158,EPWR,EDRS,2017-10-03 20:27:40
48159,EPWR,UT03,2013-04-05 08:40:27
48160,EPWR,LL37,2009-02-01 19:06:34
48161,EPWR,FZVM,2011-09-22 00:16:37
48162,EPWR,CEH9,2015-12-30 05:19:10
48163,EPWR,KAEG,2014-01-12 11:53:48
48164,EPWR,PY-0009,2014-12-03 04:06:42
48165,EPWR,ME26,2015-05-25 19:39:37
48166,EPWR,SMKE,2017-02-15 07:13:17
48167,EPWR,07KY,2010-03-02 22:04:48
48168,EPWR,TW-0009,2015-08-04 01:39:00
48169,EPWR,HKGA,2011-04-30 20:48:16
48170,EPWR,KFNT,2011-12-02 20:12:48
48171,EPWR,US-0132,2009-06-22 11:32:13
48172,EPWR,NY64,2010-04-09 00:05:42
48173,EPWR,PS49,2015-12-21 12:38:38
48174,EPWR,EERE,2010-10-18 22:14:37
48175,EPWR,EDAK,2013-06-08 21:49:31
48176,EPWR,ETIH,2016-10-14 03:11:21
48177,EPWR,RJCC,2010-02-07 19:51:28
48178,EPWR,MNSI,2012-07-23 03:56:51
48179,EPWR,4NJ9,2015-03-05 14:30:55
48180,EPWR,RK5G,2016-09-02 13:44:13
48181,EPWR,SJJV,2013-04-20 14:00:27
48182,EPWR,IL86,2011-05-05 18:47:43
48183,EPWR,HRN,2016-09-14 15:13:49
48184,EPWR,AYHB,2011-04-29 07:41:22
48185,EPWR,SJPA,2016-02-18 10:57:09
48186,EPWR,7MO,2011-03-11 14:38:50
48187,EPWR,CED6,2015-08-15 01:37:35
48188,EPWR,RU-0023,2012-12-27 02:43:25
48189,EPWR,KBUF,2015-07-18 14:09:35
48190,EPWR,ID-0160,2010-10-30 06:20:38
48191,EPWR,AO-0004,2013-01-02 10:16:52
48192,EPWR,KLAS,2012-01-12 20:22:33
48193,EPWR,HKNW,2017-10-17 02:46:04
48194,EPWR,UKOH,2014-10-27 02:15:03
48195,EPWR,KP-0027,2015-12-07 09:10:36
48196,EPWR,EBNL,2011-03-04 03:27:32
48197,EPWR,9S3,2015-03-23 04:59:57
48198,EPWR,KCGI,2010-10-22 03:08:49
48199,EPWR,GB-0308,2015-01-10 14:58:31
48200,EPWR,AR-0550,2010-09-12 15:29:06
48201,EPWR,NZTE,2011-05-17 23:55:18
48202,EPWR,7PA4,2016-08-17 02:42:43
48203,K0G7,04MD,2016-10-21 03:02:52
48204,K0G7,BR-0023,2017-08-20 06:11:54
48205,K0G7,US-0580,2012-05-21 21:36:54
48206,K0G7,6PN2,2012-04-21 05:21:25
48207,K0G7,US-0607,2010-01-26 08:07:59
48208,CES2,HTSN,2011-07-26 20:20:20
48209,CES2,5MO9,2014-05-07 16:45:40
48210,CES2,SNPQ,2009-04-19 07:31:55
48211,CES2,AU-KYF,2013-02-04 21:39:41
48212,CES2,MSB,2013-05-14 12:44:20
48213,CES2,17OH,2015-03-22 01:57:50
48214,CES2,1PS3,2015-02-26 22:40:42
48215,CES2,4NY4,2012-06-05 23:26:09
48216,CES2,SK-422,2016-08-19 20:58:24
48217,CES2,CHH2,2016-08-17 16:20:22
48218,CES2,FXMN,2012-01-29 07:09:54
48219,AR-0625,SCPF,2016-07-28 12:34:20
48220,AR-0625,FR-0257,2015-03-22 20:08:05
48221,AR-0625,AR92,2013-09-23 21:50:49
48222,AR-0625,0TN0,2014-07-24 23:42:50
48223,AR-0625,AR-0573,2013-12-15 18:50:52
48224,AR-0625,RJOW,2011-08-09 16:27:59
48225,AR-0625,ETAD,2016-09-11 11:54:15
48226,AR-0625,AU-0065,2010-06-26 00:59:12
48227,AR-0625,MD34,2014-04-21 19:19:04
48228,AR-0625,CA-0457,2013-06-29 07:27:34
48229,AR-0625,CJY9,2011-10-22 19:22:28
48230,4OI3,8OH4,2012-07-17 10:09:54
48231,4OI3,IN-0077,2012-08-23 04:30:42
48232,CYP2,LA79,2016-06-25 04:52:25
48233,CYP2,3C5,2010-02-05 14:12:24
48234,K29D,CA39,2015-04-16 13:06:51
48235,K29D,SJXC,2015-10-23 07:17:45
48236,K29D,20XS,2013-02-21 05:06:06
48237,K29D,MRSQ,2011-01-22 09:37:06
48238,K29D,KZ-0011,2012-08-04 15:45:16
48239,K29D,KR-0502,2009-11-21 12:32:47
48240,K29D,GB-0394,2010-07-31 11:12:15
48241,UHMO,PACL,2015-05-06 23:00:20
48242,UHMO,SVVB,2013-06-02 09:25:21
48243,UHMO,SJLP,2012-06-28 02:48:38
48244,UHMO,SN77,2014-01-17 08:54:57
48245,UHMO,66S,2014-11-04 19:46:06
48246,UHMO,CJV9,2015-08-07 09:46:14
48247,UHMO,ID-0083,2013-02-22 15:23:42
48248,UHMO,EC-0030,2011-10-28 01:46:07
48249,UHMO,83OK,2013-06-28 15:46:05
48250,UHMO,SDFO,2011-05-20 23:56:31
48251,UHMO,SICI,2017-04-08 18:26:26
48252,TZ-0034,91LA,2017-06-10 09:45:32
48253,TZ-0034,MO51,2012-05-06 15:29:11
48254,TZ-0034,CEE5,2012-02-12 14:36:28
48255,TZ-0034,UERL,2017-04-30 12:31:44
48256,TZ-0034,5U8,2013-01-28 09:41:41
48257,TZ-0034,RS-0012,2016-05-20 06:07:27
48258,GB-0381,97Y,2010-01-26 02:32:56
48259,GB-0381,GB-0353,2009-06-21 04:42:04
48260,GB-0381,LL13,2010-03-27 18:16:19
48261,GB-0381,KDWF,2010-05-26 00:19:53
48262,GB-0381,MY58,2012-09-28 02:47:24
48263,GB-0381,PH-0050,2014-06-14 04:30:08
48264,GB-0381,7IL2,2013-09-19 20:16:54
48265,GB-0381,CT15,2013-10-01 11:31:30
48266,GB-0381,33TE,2012-06-08 14:49:07
48267,GB-0381,CSL7,2010-10-13 17:43:31
48268,EFVT,9OR9,2015-09-05 17:20:25
48269,EFVT,LGKN,2010-05-19 04:36:03
48270,EFVT,LE85,2012-10-30 16:03:30
48271,EFVT,OI20,2014-11-24 13:00:55
48272,EFVT,ID12,2009-05-30 04:47:26
48273,EFVT,US-0482,2014-03-16 20:00:24
48274,EFVT,KE-0046,2009-11-06 04:19:38
48275,SJHE,SWFW,2011-10-15 04:05:26
48276,SJHE,AR04,2015-10-29 16:30:02
48277,SJHE,SJFC,2011-10-27 10:06:46
48278,SJHE,6GA4,2013-06-04 23:01:44
48279,SJHE,4LA8,2009-07-13 04:20:47
48280,SJHE,US-0754,2015-05-07 13:25:18
48281,SJHE,MX-0811,2011-06-16 05:07:27
48282,SJHE,FARO,2011-01-18 04:01:45
48283,SJHE,LS83,2011-08-06 20:24:59
48284,DE-0113,4IL4,2009-07-29 15:07:01
48285,DE-0113,LZJS,2014-01-05 13:03:09
48286,DE-0113,SWID,2010-03-21 18:06:04
48287,DE-0113,0PN7,2015-05-02 11:50:15
48288,DE-0113,KCR,2010-06-23 15:11:38
48289,DE-0113,SBSG,2014-10-08 08:55:55
48290,DE-0113,26OK,2011-06-02 00:47:35
48291,DE-0113,08VA,2010-02-14 07:48:30
48292,MO69,MHUY,2010-01-22 09:21:52
48293,MO69,SSVB,2011-07-29 01:29:30
48294,KR-0346,RK4N,2015-05-03 10:22:59
48295,KR-0346,NJ67,2015-01-22 02:36:18
48296,KE-6071,8WA3,2013-11-11 01:51:03
48297,KE-6071,CHP3,2013-01-03 07:19:57
48298,KE-6071,SYBR,2013-10-17 21:23:58
48299,KE-6071,ND02,2015-12-04 22:36:15
48300,KE-6071,RCLY,2009-07-14 03:28:39
48301,KE-6071,6AK3,2013-12-21 02:38:08
48302,KE-6071,SWXW,2015-11-16 18:29:42
48303,KE-6071,LKCT,2012-10-24 04:35:24
48304,KE-6071,NM50,2011-02-28 10:26:00
48305,KE-6071,SK-210,2017-06-25 03:46:17
48306,KE-6071,EHST,2010-02-26 04:41:36
48307,3CO7,TE36,2011-11-23 20:12:48
48308,3CO7,KR-0816,2009-04-28 08:00:01
48309,3CO7,ORRW,2010-02-13 22:04:37
48310,3CO7,FR-0143,2015-09-11 19:05:56
48311,3CO7,K37V,2011-08-25 05:13:46
48312,K41F,SWWG,2016-07-22 20:02:22
48313,K41F,RJBE,2011-09-25 20:52:53
48314,K41F,CAJ9,2017-11-19 23:54:50
48315,K41F,LFBY,2016-11-16 23:19:47
48316,K41F,KO51,2015-01-06 01:05:28
48317,K41F,OE51,2011-01-26 07:04:30
48318,K41F,IT-0287,2017-04-24 03:16:11
48319,EGBL,LW67,2015-11-29 04:47:38
48320,EGBL,LFLS,2014-07-30 23:55:18
48321,EGBL,4AL2,2010-10-16 00:10:56
48322,EGBL,54PA,2015-02-04 23:11:49
48323,EGBL,43CA,2015-09-16 18:59:43
48324,EGBL,SHSI,2011-12-10 19:16:54
48325,EGBL,US-0112,2013-11-10 02:33:13
48326,EGBL,KR-1044,2013-02-05 14:56:38
48327,08KS,SVFM,2009-05-17 03:53:25
48328,08KS,K4I9,2013-06-22 14:39:54
48329,08KS,CSJ3,2012-04-18 10:50:16
48330,08KS,39K,2013-03-16 19:09:09
48331,08KS,TS64,2016-10-13 07:49:44
48332,08KS,CU-0063,2010-10-03 12:01:44
48333,08KS,8WT0,2016-09-06 03:47:27
48334,HRYI,32LS,2013-01-09 19:56:30
48335,HRYI,GB-0053,2017-05-25 20:54:27
48336,HRYI,KRIV,2015-09-20 01:50:17
48337,HRYI,NZJP,2010-09-29 03:25:43
48338,HRYI,MI03,2012-07-25 09:56:42
48339,HRYI,US-0689,2017-08-24 16:41:53
48340,SVQI,US-0015,2012-01-05 08:27:08
48341,SVQI,TD-0001,2010-04-30 21:14:35
48342,SVQI,BR-0313,2016-01-05 14:50:53
48343,SVQI,CO39,2016-03-20 00:16:20
48344,SVQI,UZ-0106,2017-06-07 20:51:10
48345,SVQI,AYML,2015-06-15 21:52:51
48346,SVQI,AU-0099,2013-04-20 23:38:37
48347,SVQI,7N3,2016-06-07 07:12:00
48348,AYML,MU97,2015-11-05 18:45:21
48349,AYML,3TE2,2015-04-12 18:35:49
48350,AYML,3NJ1,2009-06-22 23:51:15
48351,AYML,KR-0132,2013-07-28 08:17:04
48352,AYML,SLNL,2011-04-07 18:30:15
48353,AYML,32KY,2016-05-31 06:28:28
48354,AYML,MX-0751,2015-06-15 13:25:00
48355,AYML,AZ58,2010-12-30 04:12:50
48356,LKOL,DE-0334,2011-09-14 02:33:57
48357,LKOL,LELH,2009-05-17 09:56:29
48358,LKOL,CD49,2010-06-14 02:09:13
48359,LKOL,GA65,2015-08-02 21:09:53
48360,LKOL,AZ36,2009-06-11 06:06:23
48361,LKOL,SKGZ,2015-08-25 18:10:30
48362,LKOL,TX75,2016-12-03 02:34:58
48363,LKOL,AR-0525,2012-04-18 06:35:01
48364,LKOL,SNTK,2015-11-24 07:03:32
48365,LKOL,MX-0302,2010-07-22 02:02:25
48366,LKOL,OR68,2011-06-25 20:22:35
48367,SWQB,SPIA,2015-06-27 11:43:02
48368,SWQB,SIOF,2010-08-23 03:20:57
48369,FZIR,OEJF,2011-07-24 17:53:21
48370,FZIR,US-0059,2011-11-04 07:56:36
48371,FZIR,RK1W,2015-09-20 18:04:32
48372,FZIR,AL66,2015-02-05 14:55:09
48373,FZIR,CL37,2015-05-26 17:48:23
48374,FZIR,SSGD,2010-08-21 21:51:08
48375,F25,2Y3,2015-09-05 10:15:04
48376,F25,OIAJ,2016-02-03 14:06:26
48377,F25,7IL0,2016-09-16 16:14:51
48378,F25,04AL,2011-02-24 03:12:01
48379,F25,9AL7,2009-03-01 07:48:01
48380,F25,SIAG,2010-09-11 14:34:53
48381,F25,SVEW,2010-03-22 03:57:23
48382,UUEI,TTCP,2011-01-14 08:39:49
48383,UUEI,KSG,2017-05-22 04:28:00
48384,UUEI,MZ-0044,2011-10-11 03:41:03
48385,UUEI,SSVF,2010-06-08 07:50:57
48386,UUEI,EGSQ,2010-07-21 10:04:42
48387,UUEI,1TS0,2013-05-31 10:16:59
48388,UUEI,NZJR,2017-06-09 16:10:16
48389,UUEI,K4G8,2012-05-29 02:42:27
48390,UUEI,KNTU,2013-02-14 04:37:13
48391,SIDA,1MU3,2011-07-10 11:24:18
48392,SIDA,8KT8,2013-05-18 01:53:26
48393,US-0202,AZ20,2016-11-13 05:44:54
48394,US-0202,AR-0026,2010-04-08 06:10:18
48395,FVBO,AYUT,2010-11-18 19:31:38
48396,FVBO,1NY3,2017-12-19 04:51:57
48397,FVBO,SDOM,2011-06-23 13:01:44
48398,FVBO,AR-0592,2013-06-28 01:45:29
48399,FVBO,NH66,2011-11-10 13:50:55
48400,ID-0044,GB-0515,2011-10-07 04:00:49
48401,ID-0044,SHCM,2014-03-25 23:47:04
48402,ID-0044,71PN,2009-05-14 16:41:19
48403,ID-0044,TE63,2010-03-16 00:09:51
48404,ID-0044,KT74,2015-02-21 13:05:55
48405,ID-0044,MX-0469,2013-06-06 16:21:34
48406,ID-0044,51FD,2012-05-02 01:31:43
48407,ID-0044,CT54,2011-03-07 01:44:16
48408,ID-0044,SNMW,2015-06-18 10:53:46
48409,MD36,UWKJ,2013-07-04 10:29:42
48410,MD36,PY-0042,2012-11-30 13:24:53
48411,LFST,LOXA,2017-11-30 14:11:52
48412,LFST,60G,2011-03-21 08:19:29
48413,LFST,ESSQ,2009-11-07 23:32:06
48414,LFST,LSPO,2011-09-05 19:45:07
48415,LFST,6MA9,2014-11-16 00:28:35
48416,LFST,CBR9,2017-07-23 09:06:35
48417,LFST,CFP4,2014-09-24 08:26:20
48418,LFST,41KY,2015-11-06 05:50:24
48419,LFST,CN-0161,2014-11-07 04:50:24
48420,LFST,DE-0268,2009-05-17 02:56:58
48421,LFST,73CA,2017-08-21 12:29:33
48422,LFST,TS59,2015-06-28 00:35:27
48423,LFST,EDON,2017-01-20 18:38:57
48424,LFST,TT03,2014-11-29 12:45:37
48425,LFST,OAMN,2014-01-10 04:53:50
48426,LFST,CZ-0006,2014-08-15 21:30:04
48427,LFST,49PA,2017-02-18 06:55:19
48428,LFST,MX-0591,2009-10-25 16:26:54
48429,LFST,5V4,2016-12-07 20:01:11
48430,LFST,7CA5,2016-03-11 10:23:03
48431,LFST,TN04,2010-11-07 14:04:51
48432,LFST,91ID,2010-12-29 09:18:03
48433,LFST,KLLR,2014-05-03 17:01:58
48434,LFST,8WA5,2011-04-20 16:18:29
48435,LFST,K4R3,2017-12-18 03:29:49
48436,LFST,AR-0115,2013-07-01 10:42:56
48437,LFST,TA09,2009-06-05 21:25:40
48438,LFST,HN-0001,2017-08-08 07:02:09
48439,LFST,CNJ8,2013-02-10 15:22:29
48440,LFST,5FD5,2009-11-17 19:07:39
48441,LFST,56OK,2014-01-14 01:10:01
48442,LFST,65B,2010-01-21 12:59:25
48443,LFST,KE91,2014-07-03 02:21:56
48444,CYRJ,PG-JAQ,2009-08-27 02:40:17
48445,CYRJ,OR13,2011-12-18 12:41:59
48446,CYRJ,IS86,2012-08-12 15:06:09
48447,CYRJ,RK1V,2015-05-29 12:26:41
48448,CYRJ,FAKU,2010-01-11 19:08:34
48449,CYRJ,UA-0082,2009-08-15 08:45:34
48450,CYRJ,EDWA,2015-07-03 08:06:25
48451,CYRJ,3TX5,2013-06-21 16:27:27
48452,CYRJ,KR-0108,2014-12-06 15:43:23
48453,CYRJ,SK-486,2017-08-14 11:38:48
48454,CYRJ,AO-0022,2017-03-28 13:03:02
48455,CYRJ,KR-0574,2015-04-27 16:43:34
48456,CYRJ,CZGF,2013-09-28 02:52:56
48457,CYRJ,4O7,2016-04-02 03:11:54
48458,CYRJ,3MN5,2013-08-29 20:27:04
48459,CYRJ,SVNT,2017-04-29 16:18:16
48460,CYRJ,59ID,2009-03-15 00:36:44
48461,CYRJ,9MI0,2009-01-13 16:40:46
48462,CYRJ,2TN9,2012-04-13 18:14:08
48463,CYRJ,JY15,2012-04-11 18:12:52
48464,CYRJ,EBSW,2015-01-11 03:54:46
48465,CYRJ,P91,2017-10-16 13:35:56
48466,CYRJ,SK-309,2012-06-22 20:51:17
48467,CYRJ,7C3,2014-12-23 21:18:16
48468,CYRJ,SDFZ,2012-10-02 06:04:42
48469,CYRJ,RJCM,2014-12-27 23:10:21
48470,CYRJ,SAMU,2012-01-13 20:41:29
48471,CYRJ,SNUL,2017-12-31 22:55:15
