id,airport_from,airport_to,date
1721,2LL9,2WN6,2012-07-28 00:22:25
1722,2LL9,1TS0,2011-07-04 06:53:29
1723,2LL9,28MI,2016-09-12 17:13:22
1724,2LL9,25NH,2013-05-16 02:14:24
1725,2LL9,10D,2017-01-31 03:32:09
1726,2LL9,2E6,2009-11-27 22:44:26
1727,2LL9,2OR2,2017-11-04 02:51:35
1728,2FA0,30LL,2011-06-14 09:18:45
1729,2FA0,3AL8,2014-09-12 07:36:20
1730,0XS8,17NY,2012-06-13 10:53:16
1731,0XS8,42PN,2013-04-12 04:46:28
1732,0XS8,2KS4,2017-11-19 22:22:15
1733,0XS8,3Z9,2015-10-31 20:57:35
1734,0XS8,02CT,2010-11-23 05:15:42
1735,0XS8,21TN,2010-01-09 09:36:41
1736,0XS8,33CO,2016-02-15 12:20:29
1737,40ME,40MN,2010-02-10 16:14:55
1738,40ME,0AZ5,2014-01-18 13:27:49
1739,40ME,0XS0,2017-03-30 17:17:48
1740,40ME,1MU2,2012-06-19 03:01:23
1741,40ME,2FA6,2017-09-24 14:10:12
1742,40ME,33VA,2015-11-29 00:42:45
1743,40ME,2MI5,2015-11-13 19:44:19
1744,40ME,16TN,2013-10-04 17:21:25
1745,40ME,12GE,2015-03-19 04:04:03
1746,40ME,09NE,2009-06-21 20:40:06
1747,0MS2,11LL,2013-05-15 03:32:22
1748,0MS2,19TX,2014-02-20 00:43:27
1749,0MS2,06IL,2013-05-05 20:18:20
1750,0MS2,05GA,2016-04-06 14:51:02
1751,0MS2,36CO,2009-01-28 11:56:20
1752,04NY,27TA,2012-08-20 03:19:05
1753,04NY,3VG7,2014-01-23 03:52:51
1754,04NY,23WA,2017-03-05 09:43:01
1755,04NY,3NE7,2012-11-24 10:00:30
1756,04NY,11MA,2017-10-15 04:08:39
1757,04NY,0AL9,2011-07-31 00:34:13
1758,04NY,3AR8,2013-11-18 12:33:45
1759,0AL1,36NY,2009-05-12 12:40:23
1760,0AL1,22NE,2014-01-01 19:34:02
1761,0AL1,1KS5,2009-11-09 17:21:55
1762,0AL1,29WA,2015-07-06 23:22:38
1763,0AL1,0MA6,2014-10-23 09:04:34
1764,0AL1,20OK,2009-11-19 20:05:50
1765,0AL1,3PN0,2014-06-24 06:44:47
1766,0AL1,16NH,2016-01-10 23:42:42
1767,0AL1,16OH,2012-07-22 16:46:29
1768,0AL1,22MD,2017-03-19 04:01:30
1769,0AL1,2TN1,2011-08-15 05:32:15
1770,0MU1,09N,2011-09-08 06:04:42
1771,0MU1,2F2,2015-08-06 07:03:29
1772,0MU1,17CL,2013-10-08 00:10:14
1773,0MU1,1TS0,2015-11-12 20:06:02
1774,0MU1,3AL8,2010-05-28 00:23:23
1775,0MU1,2FA3,2016-10-31 11:23:11
1776,0MU1,03LA,2016-11-04 23:59:00
1777,02KY,23WA,2013-12-18 15:28:49
1778,02KY,0NK0,2013-10-24 00:31:23
1779,0TS1,2J8,2014-12-10 07:43:07
1780,0TS1,22GA,2017-08-14 10:01:21
1781,0TS1,2FD5,2015-03-12 16:52:46
1782,0TS1,30WA,2017-06-10 20:28:27
1783,0TS1,3H5,2015-12-04 00:06:21
1784,0TS1,05OR,2013-02-04 02:53:35
1785,0TS1,06OH,2009-06-17 00:22:44
1786,0TS1,16AR,2015-02-13 15:33:23
1787,0TS1,23NC,2017-12-06 02:40:05
1788,0TS1,3AZ1,2013-08-09 01:26:56
1789,2OK5,1IN5,2013-07-05 04:22:23
1790,2OK5,05XS,2015-12-08 03:57:43
1791,2OK5,15CL,2011-03-12 04:23:03
1792,2OK5,3AL1,2014-01-05 11:12:29
1793,2OK5,08PA,2017-12-06 00:26:11
1794,2OK5,2GA8,2012-07-30 09:10:58
1795,2OK5,18PA,2012-12-10 17:05:08
1796,2OK5,34LA,2015-09-15 06:40:39
1797,2OK5,36VA,2014-10-04 15:03:48
1798,3II8,1AK6,2014-03-01 14:09:22
1799,3II8,0CD5,2016-09-24 02:17:19
1800,3II8,34CL,2011-01-05 08:05:49
1801,3II8,01AZ,2009-05-23 03:33:56
1802,3II8,10OR,2017-05-26 11:39:14
1803,3II8,28CN,2011-01-11 08:33:51
1804,3II8,3FD8,2017-04-30 19:32:08
1805,0XA0,3OI6,2016-03-03 22:52:07
1806,0XA0,01ME,2010-12-24 15:46:24
1807,1FL3,07PN,2016-06-21 14:17:19
1808,1FL3,19II,2011-06-09 14:21:03
1809,1FL3,1OH6,2010-07-12 13:05:46
1810,1FL3,0MD1,2015-02-19 11:02:53
1811,1FL3,16AL,2015-07-02 00:33:57
1812,1FL3,3TE3,2009-12-23 02:48:30
1813,1FL3,3K9,2012-05-25 11:55:32
1814,1FL3,15CA,2010-02-20 06:36:52
1815,1MS5,07MI,2014-09-04 12:12:04
1816,1MS5,36AA,2010-07-20 08:47:52
1817,19MI,43NH,2009-11-03 08:49:37
1818,19MI,2ID6,2011-03-05 12:55:47
1819,3F5,2CL5,2017-04-03 02:14:17
1820,3F5,0LS9,2015-08-03 20:52:27
1821,3F5,31WN,2016-08-29 17:03:07
1822,3F5,2MS5,2017-04-12 20:42:28
1823,3F5,27TE,2015-11-20 20:53:25
1824,3F5,0PS2,2015-07-30 02:42:25
1825,3F5,17FA,2014-08-23 21:30:36
1826,3F5,2D1,2017-04-30 14:45:18
1827,3F5,2J0,2010-12-23 10:41:14
1828,3F5,12MD,2014-03-19 04:11:32
1829,3F5,0MA3,2016-06-02 10:46:55
1830,18FL,1NY7,2016-02-16 08:20:01
1831,18FL,2H8,2013-05-16 09:40:33
1832,0TE3,1SD2,2010-09-04 17:37:22
1833,0TE3,38NC,2017-03-26 08:51:49
1834,0TE3,06IS,2012-09-11 18:09:37
1835,0TE3,3MN5,2013-06-10 13:02:37
1836,0TE3,12XS,2016-05-25 16:59:45
1837,0TE3,3WV2,2010-05-18 20:33:58
1838,0TE3,23WI,2014-12-25 23:59:37
1839,0TE3,06MN,2017-02-14 21:26:46
1840,0TE3,1AR2,2015-07-02 06:39:23
1841,41XA,0SD3,2017-11-19 18:06:20
1842,41XA,0MD6,2016-08-31 16:34:10
1843,3GA4,3SD6,2009-09-24 01:34:28
1844,3GA4,3FA2,2010-04-01 10:42:29
1845,36MO,3NC3,2011-05-31 06:02:32
1846,36MO,00TA,2013-02-15 21:21:55
1847,36MO,23PN,2012-02-29 13:59:29
1848,36MO,3WA3,2016-01-22 20:52:09
1849,36MO,0MT2,2011-09-10 01:30:49
1850,1WA6,1IN2,2015-09-26 19:42:24
1851,1WA6,03WA,2011-12-19 04:48:34
1852,1WA6,1MO7,2015-03-25 00:28:18
1853,1WA6,22VT,2013-09-26 00:23:04
1854,1WA6,3AR9,2010-01-31 19:27:30
1855,1WA6,1AK7,2013-08-30 18:52:57
1856,1WA6,30CO,2016-01-03 14:15:27
1857,01GE,37TX,2011-12-20 06:52:34
1858,01GE,13KS,2011-11-17 04:53:58
1859,01GE,00FL,2014-06-21 05:16:07
1860,01GE,0IN5,2011-05-28 04:16:53
1861,01GE,45L,2011-04-11 11:08:22
1862,01GE,01KY,2009-12-29 07:58:34
1863,01GE,1OA5,2012-11-14 23:14:44
1864,3MO3,2W1,2014-07-21 07:45:33
1865,3MO3,12KS,2009-08-27 05:49:09
1866,08U,09LA,2009-11-25 09:35:47
1867,08U,2MN0,2010-05-26 05:51:41
1868,08U,20MD,2014-07-18 18:26:46
1869,08U,3LA5,2017-08-09 12:27:03
1870,08U,1LL9,2015-12-31 03:20:07
1871,08U,2MA7,2015-03-16 08:46:50
1872,08U,0ID8,2013-04-02 03:04:04
1873,08U,21AZ,2011-12-05 23:24:22
1874,08U,3XS8,2015-07-29 08:53:25
1875,2NC1,40MT,2010-05-28 23:06:47
1876,2NC1,3LL6,2010-12-26 09:18:38
1877,2NC1,1MN6,2017-11-22 23:52:57
1878,2NC1,41OR,2012-09-19 18:26:02
1879,2NC1,2FD9,2013-03-28 07:50:15
1880,2NC1,2LA1,2016-05-16 23:11:50
1881,2NC1,24LS,2016-07-19 07:30:52
1882,16IS,2Z2,2009-05-02 17:21:02
1883,16IS,24II,2013-09-18 07:48:33
1884,16IS,0XS7,2011-02-28 02:24:59
1885,16IS,3NR3,2017-11-15 05:51:36
1886,16IS,43CO,2012-12-04 00:42:47
1887,16IS,16WA,2014-11-09 17:37:58
1888,16IS,0PS4,2016-04-16 05:34:39
1889,16IS,06B,2014-08-04 08:47:51
1890,16IS,35NC,2015-03-13 14:10:23
1891,0LA1,32OK,2016-04-19 14:34:27
1892,0LA1,3Y7,2014-12-09 12:56:47
1893,0LA1,14CA,2011-06-02 20:39:01
1894,0LA1,1CT3,2015-11-27 11:30:22
1895,0LA1,29LA,2016-06-18 13:44:08
1896,0XA8,1P1,2013-06-28 11:59:36
1897,0XA8,0NC8,2016-12-07 03:57:33
1898,0XA8,1NY4,2015-11-06 15:36:11
1899,0XA8,2NC0,2013-11-04 02:18:42
1900,0XA8,40GA,2009-02-20 19:39:47
1901,0XA8,1XS1,2017-07-20 18:07:59
1902,0XA8,0TN0,2012-06-04 18:37:01
1903,0XA8,27NH,2010-02-08 11:45:52
1904,0XA8,12PA,2012-01-25 19:29:49
1905,0XA8,13TA,2013-06-03 18:24:40
1906,0XA8,09KY,2011-10-05 06:39:12
1907,3OA9,0GE5,2016-08-17 13:18:28
1908,3OA9,29N,2015-11-18 08:47:12
1909,2GA6,3GA4,2017-02-24 09:29:12
1910,2GA6,1AR0,2015-02-05 03:13:01
1911,2GA6,3PA5,2013-05-23 05:55:32
1912,2GA6,1AL9,2017-06-02 15:10:06
1913,2GA6,1MA6,2010-08-17 13:46:53
1914,2GA6,1VA1,2015-05-16 01:07:58
1915,2GA6,15CA,2009-07-28 04:38:40
1916,2GA6,44WY,2013-06-01 05:20:07
1917,2GA6,45CO,2009-05-05 05:13:30
1918,2GA6,26MA,2010-03-14 18:27:34
1919,05TE,38KS,2017-02-07 18:53:05
1920,05TE,2OA6,2013-07-31 11:54:13
1921,05TE,2AK,2012-08-20 05:53:29
1922,05TE,30MN,2013-04-16 22:27:55
1923,05TE,15W,2015-01-20 22:13:15
1924,05TE,11IS,2009-04-24 10:17:53
1925,05TE,41IS,2015-07-31 03:29:04
1926,0PS5,16TS,2012-11-22 10:53:56
1927,0PS5,2TX4,2009-01-13 19:36:19
1928,31II,0NE1,2009-09-27 10:01:54
1929,31II,02PR,2017-06-06 09:55:21
1930,31II,41TS,2014-06-01 10:49:22
1931,31II,28NC,2017-12-29 05:53:44
1932,31II,21AR,2011-12-02 20:33:30
1933,31II,3OR0,2016-12-04 00:08:20
1934,31II,28AR,2015-09-22 00:02:51
1935,31II,2ID2,2016-02-02 18:08:57
1936,19NK,1IL9,2010-04-07 20:13:34
1937,19NK,23OI,2015-06-11 15:35:46
1938,19NK,34MN,2010-10-17 04:55:06
1939,19NK,0LA6,2011-02-20 08:40:32
1940,19NK,0MU8,2017-05-14 19:05:41
1941,19NK,18TN,2017-01-08 17:37:58
1942,19NK,0XS6,2015-10-15 15:17:00
1943,19NK,26GA,2010-08-11 07:28:59
1944,16MA,14WA,2015-04-13 09:43:52
1945,16MA,3AK6,2015-01-30 09:11:01
1946,3AK8,3XA1,2010-06-18 20:48:01
1947,3AK8,2CO1,2012-11-04 16:09:29
1948,3AK8,28M,2015-06-11 01:27:14
1949,3AK8,1NA9,2011-04-26 06:52:28
1950,3AK8,3AL2,2012-10-08 17:20:32
1951,3AK8,3MD1,2015-12-15 03:49:15
1952,3AK8,3RU,2015-12-04 04:56:02
1953,20ID,30II,2009-02-02 19:36:39
1954,20ID,2VA2,2013-07-15 14:52:59
1955,20ID,0LS9,2009-05-05 07:34:58
1956,20ID,2S6,2010-02-07 09:48:11
1957,20ID,36OH,2017-06-17 21:49:19
1958,20ID,13ID,2009-06-10 15:26:03
1959,20ID,22LA,2010-05-09 09:33:41
1960,15SD,27AZ,2011-02-07 02:58:07
1961,15SD,25CD,2015-09-21 05:05:44
1962,0IA1,05AK,2016-11-30 11:44:40
1963,0IA1,04VA,2015-05-22 00:13:02
1964,1MS2,2KY4,2017-07-07 14:52:50
1965,1MS2,00AZ,2013-01-11 15:53:43
1966,1MS2,24AZ,2012-06-04 14:14:46
1967,1MS2,1XA4,2017-10-12 19:52:45
1968,1MS2,3IS7,2011-11-27 03:34:53
1969,1MS2,08WA,2014-05-14 10:11:52
1970,1MS2,3MO7,2016-08-31 07:40:58
1971,1MS2,0NK2,2010-02-15 12:32:06
1972,1MS2,1IL8,2013-08-01 03:53:04
1973,1MS2,39K,2015-04-25 21:19:24
1974,27TE,35OR,2015-10-05 04:01:43
1975,27TE,1E6,2010-03-10 16:48:53
1976,02CD,0J0,2012-04-24 21:23:27
1977,02CD,36OK,2010-04-01 17:33:26
1978,02CD,2TN7,2013-12-22 21:11:20
1979,02CD,2KY3,2013-05-04 11:46:27
1980,02CD,39OR,2016-03-09 18:40:47
1981,02CD,0VA8,2014-04-23 05:00:47
1982,3TA5,15N,2013-12-07 22:28:21
1983,3TA5,38NJ,2017-11-11 21:14:54
1984,3TA5,0IL4,2017-09-17 02:09:11
1985,3TA5,03MS,2011-02-15 17:29:05
1986,3TA5,2NV3,2013-05-17 23:20:47
1987,3TA5,16FD,2013-03-14 22:45:49
1988,3TA5,2XS9,2012-07-18 13:52:34
1989,3TA5,27WA,2015-02-04 23:29:43
1990,3TA5,12NM,2016-03-11 13:19:55
1991,3NJ5,2IL7,2010-05-13 20:18:38
1992,3NJ5,1IN4,2011-06-20 06:31:33
1993,3NJ5,01AK,2014-02-11 21:56:52
1994,3NJ5,1MS6,2017-10-08 01:36:08
1995,3NJ5,2IS9,2016-10-26 05:07:11
1996,41NK,37NY,2015-05-12 19:54:18
1997,41NK,1PS7,2014-05-26 06:02:01
1998,41NK,2NV8,2015-06-12 17:50:43
1999,41NK,3NK7,2012-10-27 16:24:16
2000,41NK,0MU5,2015-05-07 09:49:26
2001,41NK,40FL,2013-06-04 02:38:48
2002,41NK,3VG3,2015-03-12 15:17:30
2003,41NK,1MD0,2009-09-22 13:40:09
2004,1OA3,08OH,2012-01-27 08:31:00
2005,1OA3,30TX,2013-11-18 15:02:27
2006,1OA3,3ND5,2013-10-20 03:19:43
2007,1OA3,1MN6,2010-01-31 05:23:02
2008,1OA3,1FL4,2012-09-22 06:59:11
2009,1OA3,11NY,2015-09-23 09:23:53
2010,1OA3,1K5,2009-10-27 05:33:15
2011,1OA3,0SD1,2010-03-18 06:45:10
2012,1OA3,0WI5,2016-04-27 02:14:04
2013,0AL7,39TN,2016-09-20 06:08:46
2014,0AL7,12OK,2011-03-29 23:29:22
2015,1IA5,00KY,2009-10-15 22:15:48
2016,1IA5,0AL6,2016-11-25 06:43:53
2017,2OK4,0J0,2014-06-10 05:23:37
2018,2OK4,40VA,2015-07-16 09:14:41
2019,2OK4,25MO,2010-01-16 04:29:38
2020,2OK4,3VA4,2017-11-13 04:04:33
2021,2OK4,02NH,2010-02-02 21:56:32
2022,36FA,1K3,2011-04-14 06:41:42
2023,36FA,0OH1,2011-08-03 03:17:24
2024,2OR9,1ID6,2017-01-05 16:38:29
2025,2OR9,1PS6,2012-02-13 12:59:59
2026,0C7,29FA,2016-11-28 22:26:09
2027,0C7,24CL,2009-07-10 04:06:51
2028,0C7,1MI8,2009-12-03 15:32:02
2029,0C7,14TE,2013-01-06 00:54:24
2030,0C7,10IN,2011-08-11 19:55:39
2031,0C7,15TS,2010-02-13 11:49:42
2032,0C7,2PA0,2012-09-04 19:41:00
2033,2PA4,0L6,2009-02-22 12:07:28
2034,2PA4,42KY,2011-05-12 13:32:52
2035,2PA4,0IN9,2014-11-09 00:06:50
2036,2PA4,0MO1,2016-05-30 22:37:33
2037,2PA4,15ME,2009-01-31 13:29:26
2038,2PA4,0FA1,2013-11-25 01:30:36
2039,2OH9,06ND,2010-08-31 00:17:55
2040,2OH9,33LA,2015-05-22 15:27:51
2041,2OH9,17II,2013-04-27 13:09:06
2042,2OH9,1KT9,2011-04-02 22:55:16
2043,2OH9,04ME,2013-06-16 04:20:04
2044,1AK5,24WI,2009-04-27 17:12:16
2045,1AK5,17ID,2010-07-29 23:35:10
2046,0CL2,03LS,2016-01-29 03:15:07
2047,0CL2,32LS,2011-08-06 19:35:58
2048,20II,35CO,2010-08-05 19:13:02
2049,20II,0CT2,2010-06-17 22:34:40
2050,20II,2CO0,2011-01-08 01:31:06
2051,20II,25TE,2010-04-03 13:18:21
2052,20II,0IN4,2016-03-18 06:10:51
2053,20II,23TA,2014-06-17 17:20:33
2054,20II,0KY2,2017-01-03 04:52:24
2055,09AK,3NC5,2015-08-12 02:45:00
2056,09AK,06O1,2015-09-06 04:37:56
2057,09AK,2FL0,2014-02-21 16:02:33
2058,09AK,2ID2,2012-11-19 12:01:57
2059,09AK,1TN0,2017-01-25 02:46:17
2060,09AK,2MT7,2013-07-28 12:26:22
2061,09AK,3MI4,2010-07-09 04:37:53
2062,09AK,0MU5,2012-07-04 05:58:58
2063,09AK,21FL,2015-07-12 20:36:01
2064,15TE,1PA4,2014-03-20 16:04:56
2065,15TE,28A,2017-10-07 20:56:05
2066,21FD,05WI,2012-12-29 21:40:26
2067,21FD,3NJ6,2016-08-20 06:23:01
2068,21FD,0PS2,2009-01-02 15:21:03
2069,21FD,0MS0,2010-02-02 15:50:16
2070,21FD,13MS,2011-07-05 19:40:52
2071,21FD,2VA,2016-07-20 14:21:00
2072,3NA6,06TS,2009-10-23 13:12:23
2073,3NA6,0MD4,2017-03-18 22:07:59
2074,3NA6,16WA,2017-12-16 05:45:27
2075,3NA6,2JY2,2016-09-06 19:53:11
2076,3NA6,2B1,2013-05-27 11:19:18
2077,3NA6,3MA2,2009-11-09 06:07:52
2078,3NA6,0MT9,2009-02-27 21:45:02
2079,3NA6,0KS8,2009-05-12 17:54:28
2080,3NA6,38NY,2017-07-28 01:26:25
2081,3NA6,19ND,2017-07-22 15:59:59
2082,3AZ2,02MN,2009-06-08 03:55:16
2083,3AZ2,1MO2,2011-07-08 18:16:44
2084,3AZ2,13TN,2015-05-08 22:50:17
2085,3AZ2,06NC,2011-07-20 17:26:11
2086,3AZ2,44IL,2015-03-07 14:29:52
2087,3AZ2,11TX,2016-05-14 06:25:28
2088,3AZ2,08IN,2015-03-22 03:41:37
2089,10MS,21H,2013-07-28 05:55:19
2090,10MS,2CD3,2009-11-01 17:53:24
2091,32PN,0R7,2016-04-12 05:35:20
2092,32PN,3MD3,2016-07-01 23:10:14
2093,32PN,30NC,2009-10-28 11:24:32
2094,32PN,1DE5,2012-11-04 07:58:53
2095,32PN,38N,2012-05-23 16:54:13
2096,32PN,14IL,2009-10-05 00:05:45
2097,32PN,0D6,2009-06-02 07:42:10
2098,32PN,2WI2,2010-12-19 16:00:39
2099,32PN,17S,2013-08-19 20:59:44
2100,32PN,0CA6,2010-03-22 00:22:40
2101,32PN,01IN,2010-03-16 09:35:30
2102,30NY,0TE4,2011-11-18 23:52:23
2103,30NY,3NY5,2017-08-11 00:00:43
2104,30NY,11FL,2013-10-16 21:28:16
2105,30NY,30NC,2010-02-03 21:49:29
2106,30NY,26NK,2010-10-03 07:19:52
2107,30NY,1CO3,2017-04-03 23:05:23
2108,18KS,2JY2,2010-09-28 10:55:17
2109,18KS,08CN,2011-03-26 23:25:03
2110,18KS,20ND,2009-06-15 17:50:57
2111,18KS,0II6,2010-08-27 11:57:13
2112,18KS,08OR,2017-03-16 22:38:14
2113,18KS,0TN0,2013-01-15 23:54:46
2114,18KS,3OR4,2011-11-26 19:53:21
2115,18KS,14NY,2012-01-30 09:58:56
2116,18KS,1AK6,2015-02-27 23:28:49
2117,18KS,22WY,2013-05-24 06:22:25
2118,18KS,39AZ,2010-10-09 05:11:02
2119,17NH,2XA7,2014-11-29 20:03:11
2120,17NH,0U1,2012-11-30 00:05:07
2121,0NK4,1OH7,2017-09-19 10:47:33
2122,0NK4,3B3,2013-09-26 11:57:48
2123,27NC,13Q,2011-04-11 16:31:31
2124,27NC,11TA,2011-02-03 20:07:17
2125,02NC,33LA,2010-04-02 00:54:51
2126,02NC,22D,2016-03-02 12:02:52
2127,3TX9,3Z8,2013-12-08 01:12:25
2128,3TX9,38KS,2014-06-20 19:18:39
2129,3TX9,45S,2016-03-25 07:21:50
2130,3TX9,20AR,2009-02-21 17:23:15
2131,3TX9,0H7,2010-10-24 00:24:20
2132,3TX9,27PN,2014-11-05 05:12:04
2133,3TX9,1TA5,2015-04-18 06:48:09
2134,3TX9,1AZ6,2013-11-27 06:39:44
2135,2KY5,1MT3,2016-05-13 08:22:31
2136,2KY5,0MI0,2011-08-24 15:49:48
2137,2KY5,2AZ8,2015-10-27 11:33:20
2138,2KY5,33FL,2010-08-14 02:02:05
2139,2KY5,1IS7,2013-05-26 21:09:02
2140,2KY5,17WI,2016-07-20 00:18:29
2141,2KY5,2IL6,2012-03-21 15:59:25
2142,2KY5,0XA8,2014-04-15 20:40:33
2143,2KY5,1MA6,2012-11-06 07:09:48
2144,2KY5,1NY7,2010-12-08 07:52:40
2145,2KY5,2IL5,2015-05-26 23:40:59
2146,2WY4,12NJ,2017-10-12 22:34:45
2147,2WY4,33MO,2015-06-13 08:14:14
2148,2IL4,23CD,2010-05-26 11:05:11
2149,2IL4,1OA6,2009-06-10 03:34:52
2150,2IL4,12WI,2017-10-16 06:41:52
2151,2IL4,40MT,2009-03-23 14:44:08
2152,2IL4,19MI,2011-05-26 02:26:37
2153,2IL4,1AZ4,2010-03-13 21:15:34
2154,2IL4,32LS,2013-06-06 12:39:20
2155,2IL4,44XS,2009-01-04 23:58:24
2156,2IL4,2NV8,2015-01-06 01:29:43
2157,2IL4,39XS,2016-11-18 17:04:30
2158,2IL4,32TN,2015-05-25 04:44:18
2159,0IN1,0KY1,2015-04-25 00:02:11
2160,0IN1,2TE0,2016-06-14 01:06:51
2161,0IN1,1CT0,2009-09-14 18:44:46
2162,0IN1,19NC,2012-02-23 13:00:35
2163,0IN1,3IA5,2010-04-10 08:22:54
2164,0IN1,2NA0,2015-06-03 03:21:13
2165,0IN1,15G,2016-06-17 21:04:42
2166,18MA,30PN,2011-03-21 07:51:31
2167,18MA,2PA9,2012-12-16 11:24:37
2168,1WN0,3U1,2016-08-12 23:55:07
2169,1WN0,3NJ5,2015-10-17 20:45:04
2170,1WN0,12GA,2009-04-15 13:08:43
2171,1WN0,32LA,2009-10-24 10:02:35
2172,1WN0,0NJ6,2015-09-13 08:07:37
2173,1WN0,44TA,2011-03-13 22:12:11
2174,1WN0,1OK8,2010-10-18 22:02:26
2175,1WN0,2AN2,2014-09-22 06:38:09
2176,1WN0,44WY,2016-11-28 15:15:16
2177,1WN0,20TS,2017-08-06 20:26:00
2178,1WN0,43GA,2011-10-04 12:00:30
2179,2MT3,05ME,2011-09-23 00:19:57
2180,2MT3,0ID8,2017-07-13 02:27:50
2181,45IL,13M,2014-05-22 02:30:17
2182,45IL,25NC,2012-07-27 22:56:18
2183,0CD6,1MA8,2012-05-30 10:54:57
2184,0CD6,16FL,2016-04-14 14:40:19
2185,03NE,1MI9,2010-03-05 04:39:27
2186,03NE,0SD7,2016-02-05 12:05:26
2187,03NE,41AK,2015-06-25 01:39:19
2188,03NE,27C,2014-07-16 04:01:13
2189,03NE,20TE,2017-06-19 23:33:52
2190,03NE,30AK,2012-02-01 00:04:59
2191,03NE,0LA1,2017-11-20 20:50:40
2192,03NE,10NH,2013-12-03 14:02:27
2193,03NE,2AK9,2015-07-18 08:26:25
2194,3ID4,3MN8,2009-05-11 22:34:13
2195,3ID4,1TA0,2013-03-20 19:33:27
2196,11VA,0CA2,2011-03-18 10:13:27
2197,11VA,2LS0,2014-01-31 09:03:48
2198,41TA,02IA,2013-12-18 06:45:40
2199,41TA,2SD9,2015-11-09 11:08:20
2200,41TA,0MU8,2015-02-12 05:22:04
2201,41TA,1LA9,2011-05-30 13:12:41
2202,41TA,01A,2017-09-04 05:31:04
2203,41TA,0LS3,2016-02-14 08:35:21
2204,41TA,2KY6,2013-04-25 01:27:27
2205,41TA,2IL5,2015-12-13 11:31:00
2206,18OR,2WY3,2016-01-19 22:47:11
2207,18OR,1MD3,2010-04-15 17:56:05
2208,18OR,30LS,2011-06-01 04:02:09
2209,18OR,09Y,2013-07-05 23:46:25
2210,18OR,13JY,2014-09-20 16:44:13
2211,18OR,1LA5,2017-11-16 18:26:46
2212,0MU7,1KY0,2016-03-04 08:54:14
2213,0MU7,0II8,2015-05-11 10:38:06
2214,0MU7,08MT,2009-02-12 23:44:18
2215,0MU7,0CO3,2009-07-19 05:50:56
2216,0MU7,1MN7,2012-05-14 04:13:22
2217,0MU7,1KS7,2016-11-07 02:02:01
2218,2WV5,16ID,2017-04-06 06:45:29
2219,2WV5,1NK6,2013-09-13 15:18:33
2220,2WV5,16PN,2013-06-06 15:57:36
2221,2WV5,43FL,2012-11-26 07:30:46
2222,2WV5,34ND,2015-01-16 16:43:34
2223,2WV5,2B1,2011-01-18 15:35:07
2224,2WV5,3PA2,2015-08-17 23:50:55
2225,2KS9,2CA8,2013-04-30 09:08:41
2226,2KS9,13IA,2017-10-03 15:05:12
2227,2KS9,18CA,2013-06-07 00:33:32
2228,2KS9,3TA,2013-09-03 23:53:07
2229,2KS9,0P0,2011-04-24 16:14:04
2230,2KS9,42WA,2010-12-13 23:38:19
2231,2KS9,17OH,2016-11-23 23:40:12
2232,2KS9,3U0,2011-04-14 05:53:29
2233,2KS9,0U2,2015-12-20 22:00:34
2234,41GA,1U0,2012-05-20 16:37:28
2235,41GA,3MO6,2013-06-25 21:48:40
2236,3PN9,1MI7,2017-06-11 19:08:17
2237,3PN9,2OI4,2017-07-06 16:35:48
2238,3PN9,3AR6,2017-12-16 20:00:29
2239,3PN9,00FL,2012-03-15 14:54:39
2240,3PN9,37TA,2014-09-14 03:06:28
2241,3PN9,2LL7,2013-10-07 07:14:06
2242,3PN9,33MN,2014-04-23 10:01:26
2243,3PN9,2AK8,2012-03-02 10:43:41
2244,3PN9,1MI9,2011-02-23 02:55:13
2245,3PN9,1TA9,2010-11-29 00:18:03
2246,3PN9,2AZ1,2015-10-04 00:04:39
2247,39OR,2OR6,2013-10-22 22:57:18
2248,39OR,03TX,2016-09-25 16:56:40
2249,28M,02MI,2010-07-06 14:44:53
2250,28M,21OK,2009-04-27 19:06:19
2251,28M,2GE5,2016-12-25 03:28:54
2252,28M,10TA,2014-02-04 15:58:59
2253,28M,40II,2017-06-19 02:59:18
2254,28M,0C8,2013-06-20 20:25:36
2255,28M,01UT,2015-06-08 02:16:59
2256,28M,14MO,2012-11-09 04:10:59
2257,41FL,1GA8,2017-05-05 23:38:35
2258,41FL,2GA3,2009-08-20 02:22:00
2259,41LA,38NJ,2015-05-29 19:06:43
2260,41LA,0NC0,2015-04-06 13:01:39
2261,02XS,1VA2,2012-01-03 00:03:13
2262,02XS,26SD,2017-03-29 10:54:53
2263,02XS,25WI,2014-12-13 17:26:25
2264,02XS,3TS4,2013-07-07 20:30:42
2265,02XS,12NE,2015-02-24 09:21:42
2266,02XS,09S,2012-02-04 16:57:46
2267,02XS,29F,2016-09-12 13:34:56
2268,19AL,38OK,2012-05-07 10:34:12
2269,19AL,2TA7,2015-06-26 01:05:34
2270,1FA3,1NJ9,2011-10-17 01:17:17
2271,1FA3,09OK,2013-06-15 18:28:43
2272,1FA3,2IN2,2016-12-04 17:44:29
2273,1FA3,05FD,2016-11-16 07:32:50
2274,1FA3,28OK,2016-01-11 15:01:24
2275,1FA3,08PN,2013-02-09 22:30:46
2276,05IA,02TX,2012-10-14 01:33:17
2277,05IA,2AZ4,2017-07-13 03:44:53
2278,05IA,17VA,2009-07-21 19:17:59
2279,05IA,1MA6,2016-01-27 12:56:21
2280,05IA,2TA4,2016-05-04 03:50:01
